id_cliente,monto_original,mora_202201,mora_202301
644,370000,1) 0 dias,1) 0 dias
645,30000,1) 0 dias,1) 0 dias
646,150000,1) 0 dias,2) 0-30 dias
647,60000,1) 0 dias,3) 30-60 dias
648,80000,1) 0 dias,1) 0 dias
649,280000,3) 30-60 dias,3) 30-60 dias
650,20000,4) 30-90 dias,5) >90 dias
651,270000,1) 0 dias,1) 0 dias
652,240000,1) 0 dias,1) 0 dias
653,20000,1) 0 dias,1) 0 dias
654,450000,1) 0 dias,2) 0-30 dias
655,10000,1) 0 dias,1) 0 dias
656,280000,1) 0 dias,1) 0 dias
657,290000,1) 0 dias,1) 0 dias
658,190000,1) 0 dias,1) 0 dias
659,80000,1) 0 dias,1) 0 dias
660,280000,1) 0 dias,1) 0 dias
661,160000,1) 0 dias,1) 0 dias
662,90000,1) 0 dias,1) 0 dias
663,140000,1) 0 dias,1) 0 dias
664,50000,1) 0 dias,1) 0 dias
665,40000,3) 30-60 dias,1) 0 dias
666,130000,1) 0 dias,1) 0 dias
667,70000,3) 30-60 dias,1) 0 dias
668,30000,1) 0 dias,1) 0 dias
669,100000,3) 30-60 dias,2) 0-30 dias
670,20000,1) 0 dias,3) 30-60 dias
671,30000,2) 0-30 dias,3) 30-60 dias
672,20000,1) 0 dias,1) 0 dias
673,100000,1) 0 dias,3) 30-60 dias
674,30000,5) >90 dias,3) 30-60 dias
675,320000,1) 0 dias,1) 0 dias
676,90000,3) 30-60 dias,3) 30-60 dias
677,190000,3) 30-60 dias,3) 30-60 dias
678,200000,1) 0 dias,1) 0 dias
679,300000,1) 0 dias,1) 0 dias
680,30000,1) 0 dias,1) 0 dias
681,110000,1) 0 dias,1) 0 dias
682,230000,1) 0 dias,1) 0 dias
683,230000,1) 0 dias,1) 0 dias
684,310000,1) 0 dias,1) 0 dias
685,320000,1) 0 dias,1) 0 dias
686,360000,1) 0 dias,1) 0 dias
687,20000,1) 0 dias,1) 0 dias
688,170000,1) 0 dias,1) 0 dias
689,140000,1) 0 dias,1) 0 dias
690,80000,1) 0 dias,1) 0 dias
691,150000,1) 0 dias,1) 0 dias
692,170000,1) 0 dias,1) 0 dias
693,200000,1) 0 dias,3) 30-60 dias
694,70000,3) 30-60 dias,1) 0 dias
695,320000,1) 0 dias,1) 0 dias
696,150000,1) 0 dias,1) 0 dias
697,50000,1) 0 dias,1) 0 dias
698,90000,1) 0 dias,1) 0 dias
699,280000,1) 0 dias,1) 0 dias
700,300000,1) 0 dias,1) 0 dias
701,400000,1) 0 dias,1) 0 dias
702,200000,1) 0 dias,1) 0 dias
703,10000,1) 0 dias,1) 0 dias
704,50000,1) 0 dias,2) 0-30 dias
705,30000,3) 30-60 dias,2) 0-30 dias
706,50000,1) 0 dias,1) 0 dias
707,50000,2) 0-30 dias,2) 0-30 dias
708,30000,3) 30-60 dias,2) 0-30 dias
709,20000,1) 0 dias,1) 0 dias
710,20000,1) 0 dias,1) 0 dias
711,50000,1) 0 dias,1) 0 dias
712,30000,1) 0 dias,1) 0 dias
713,360000,1) 0 dias,2) 0-30 dias
714,170000,1) 0 dias,2) 0-30 dias
715,400000,1) 0 dias,1) 0 dias
716,50000,1) 0 dias,1) 0 dias
717,160000,1) 0 dias,1) 0 dias
718,70000,1) 0 dias,1) 0 dias
719,150000,1) 0 dias,2) 0-30 dias
720,80000,2) 0-30 dias,1) 0 dias
721,30000,1) 0 dias,1) 0 dias
722,10000,1) 0 dias,1) 0 dias
723,180000,1) 0 dias,2) 0-30 dias
724,320000,1) 0 dias,1) 0 dias
725,80000,3) 30-60 dias,1) 0 dias
726,10000,1) 0 dias,1) 0 dias
727,360000,1) 0 dias,1) 0 dias
728,450000,1) 0 dias,1) 0 dias
729,330000,1) 0 dias,1) 0 dias
730,60000,3) 30-60 dias,1) 0 dias
731,50000,1) 0 dias,1) 0 dias
732,200000,1) 0 dias,1) 0 dias
733,120000,1) 0 dias,2) 0-30 dias
734,160000,1) 0 dias,1) 0 dias
735,110000,1) 0 dias,1) 0 dias
736,70000,1) 0 dias,1) 0 dias
737,150000,1) 0 dias,1) 0 dias
738,610000,2) 0-30 dias,1) 0 dias
739,110000,1) 0 dias,1) 0 dias
740,80000,1) 0 dias,3) 30-60 dias
741,170000,1) 0 dias,1) 0 dias
742,110000,1) 0 dias,1) 0 dias
743,140000,1) 0 dias,1) 0 dias
744,70000,1) 0 dias,1) 0 dias
745,260000,1) 0 dias,1) 0 dias
746,170000,1) 0 dias,1) 0 dias
747,50000,1) 0 dias,1) 0 dias
748,300000,1) 0 dias,1) 0 dias
749,150000,1) 0 dias,3) 30-60 dias
750,50000,4) 30-90 dias,5) >90 dias
751,50000,1) 0 dias,2) 0-30 dias
752,90000,1) 0 dias,3) 30-60 dias
753,50000,1) 0 dias,1) 0 dias
754,500000,1) 0 dias,1) 0 dias
755,470000,1) 0 dias,1) 0 dias
756,230000,1) 0 dias,1) 0 dias
757,140000,1) 0 dias,1) 0 dias
758,230000,1) 0 dias,3) 30-60 dias
759,420000,1) 0 dias,1) 0 dias
760,30000,1) 0 dias,1) 0 dias
761,50000,3) 30-60 dias,2) 0-30 dias
762,140000,1) 0 dias,1) 0 dias
763,260000,1) 0 dias,1) 0 dias
764,90000,1) 0 dias,1) 0 dias
765,240000,1) 0 dias,1) 0 dias
766,510000,1) 0 dias,1) 0 dias
767,110000,1) 0 dias,1) 0 dias
768,210000,1) 0 dias,1) 0 dias
769,220000,1) 0 dias,1) 0 dias
770,200000,1) 0 dias,1) 0 dias
771,360000,1) 0 dias,1) 0 dias
772,260000,1) 0 dias,1) 0 dias
773,20000,1) 0 dias,1) 0 dias
774,120000,1) 0 dias,1) 0 dias
775,50000,1) 0 dias,1) 0 dias
776,60000,1) 0 dias,2) 0-30 dias
777,200000,1) 0 dias,1) 0 dias
778,20000,1) 0 dias,1) 0 dias
779,50000,1) 0 dias,3) 30-60 dias
780,50000,3) 30-60 dias,2) 0-30 dias
781,230000,1) 0 dias,1) 0 dias
782,50000,1) 0 dias,1) 0 dias
783,100000,3) 30-60 dias,3) 30-60 dias
784,210000,1) 0 dias,2) 0-30 dias
785,230000,1) 0 dias,1) 0 dias
786,500000,1) 0 dias,2) 0-30 dias
787,370000,1) 0 dias,1) 0 dias
788,230000,1) 0 dias,1) 0 dias
789,80000,1) 0 dias,1) 0 dias
790,60000,1) 0 dias,1) 0 dias
791,30000,1) 0 dias,2) 0-30 dias
792,70000,1) 0 dias,2) 0-30 dias
793,410000,1) 0 dias,1) 0 dias
794,280000,1) 0 dias,2) 0-30 dias
795,50000,1) 0 dias,1) 0 dias
796,100000,1) 0 dias,1) 0 dias
797,230000,1) 0 dias,1) 0 dias
798,50000,1) 0 dias,1) 0 dias
799,100000,1) 0 dias,3) 30-60 dias
800,210000,1) 0 dias,1) 0 dias
801,400000,1) 0 dias,1) 0 dias
802,20000,1) 0 dias,5) >90 dias
803,50000,2) 0-30 dias,1) 0 dias
804,230000,1) 0 dias,1) 0 dias
805,220000,1) 0 dias,1) 0 dias
806,300000,1) 0 dias,1) 0 dias
807,80000,1) 0 dias,2) 0-30 dias
808,20000,3) 30-60 dias,1) 0 dias
809,190000,3) 30-60 dias,1) 0 dias
810,160000,1) 0 dias,1) 0 dias
811,120000,1) 0 dias,1) 0 dias
812,700000,1) 0 dias,1) 0 dias
813,140000,1) 0 dias,2) 0-30 dias
814,300000,1) 0 dias,1) 0 dias
815,120000,3) 30-60 dias,2) 0-30 dias
816,280000,1) 0 dias,1) 0 dias
817,70000,1) 0 dias,3) 30-60 dias
818,20000,3) 30-60 dias,1) 0 dias
819,150000,1) 0 dias,1) 0 dias
820,60000,1) 0 dias,1) 0 dias
821,200000,1) 0 dias,1) 0 dias
822,50000,1) 0 dias,2) 0-30 dias
823,150000,1) 0 dias,1) 0 dias
824,20000,1) 0 dias,1) 0 dias
825,40000,1) 0 dias,1) 0 dias
826,170000,1) 0 dias,2) 0-30 dias
827,50000,3) 30-60 dias,2) 0-30 dias
828,10000,3) 30-60 dias,1) 0 dias
829,200000,1) 0 dias,1) 0 dias
830,50000,1) 0 dias,1) 0 dias
831,320000,1) 0 dias,1) 0 dias
832,20000,4) 30-90 dias,5) >90 dias
833,470000,1) 0 dias,1) 0 dias
834,230000,1) 0 dias,1) 0 dias
835,20000,1) 0 dias,1) 0 dias
836,30000,1) 0 dias,1) 0 dias
837,80000,3) 30-60 dias,3) 30-60 dias
838,110000,1) 0 dias,1) 0 dias
839,420000,1) 0 dias,1) 0 dias
840,500000,1) 0 dias,2) 0-30 dias
841,80000,1) 0 dias,2) 0-30 dias
842,350000,1) 0 dias,1) 0 dias
843,30000,1) 0 dias,1) 0 dias
844,110000,1) 0 dias,2) 0-30 dias
845,500000,1) 0 dias,1) 0 dias
846,490000,1) 0 dias,1) 0 dias
847,300000,1) 0 dias,1) 0 dias
848,50000,1) 0 dias,3) 30-60 dias
849,150000,1) 0 dias,5) >90 dias
850,80000,1) 0 dias,1) 0 dias
851,40000,5) >90 dias,1) 0 dias
852,30000,1) 0 dias,2) 0-30 dias
853,50000,1) 0 dias,1) 0 dias
854,140000,1) 0 dias,1) 0 dias
855,50000,1) 0 dias,1) 0 dias
856,30000,1) 0 dias,1) 0 dias
857,40000,3) 30-60 dias,1) 0 dias
858,100000,3) 30-60 dias,3) 30-60 dias
859,130000,1) 0 dias,1) 0 dias
860,20000,1) 0 dias,1) 0 dias
861,50000,1) 0 dias,1) 0 dias
862,260000,1) 0 dias,1) 0 dias
863,30000,5) >90 dias,3) 30-60 dias
864,10000,1) 0 dias,1) 0 dias
865,200000,1) 0 dias,1) 0 dias
866,30000,1) 0 dias,1) 0 dias
867,180000,1) 0 dias,1) 0 dias
868,100000,1) 0 dias,1) 0 dias
869,140000,1) 0 dias,1) 0 dias
870,290000,1) 0 dias,1) 0 dias
871,20000,1) 0 dias,1) 0 dias
872,80000,1) 0 dias,1) 0 dias
873,500000,1) 0 dias,1) 0 dias
874,180000,1) 0 dias,1) 0 dias
875,20000,1) 0 dias,1) 0 dias
876,30000,3) 30-60 dias,1) 0 dias
877,150000,1) 0 dias,1) 0 dias
878,280000,1) 0 dias,1) 0 dias
879,50000,1) 0 dias,1) 0 dias
880,20000,3) 30-60 dias,3) 30-60 dias
881,200000,1) 0 dias,1) 0 dias
882,210000,1) 0 dias,2) 0-30 dias
883,230000,1) 0 dias,1) 0 dias
884,50000,1) 0 dias,1) 0 dias
885,50000,1) 0 dias,1) 0 dias
886,70000,1) 0 dias,1) 0 dias
887,310000,1) 0 dias,1) 0 dias
888,180000,1) 0 dias,1) 0 dias
889,90000,3) 30-60 dias,1) 0 dias
890,390000,1) 0 dias,1) 0 dias
891,150000,1) 0 dias,1) 0 dias
892,400000,1) 0 dias,2) 0-30 dias
893,80000,1) 0 dias,1) 0 dias
894,320000,1) 0 dias,1) 0 dias
895,240000,1) 0 dias,1) 0 dias
896,200000,1) 0 dias,1) 0 dias
897,110000,3) 30-60 dias,2) 0-30 dias
898,170000,3) 30-60 dias,3) 30-60 dias
899,90000,1) 0 dias,1) 0 dias
900,200000,1) 0 dias,1) 0 dias
901,360000,1) 0 dias,1) 0 dias
902,140000,1) 0 dias,1) 0 dias
903,220000,1) 0 dias,1) 0 dias
904,100000,1) 0 dias,1) 0 dias
905,80000,3) 30-60 dias,3) 30-60 dias
906,30000,3) 30-60 dias,1) 0 dias
907,50000,3) 30-60 dias,3) 30-60 dias
908,120000,1) 0 dias,1) 0 dias
909,50000,1) 0 dias,1) 0 dias
910,360000,1) 0 dias,1) 0 dias
911,90000,1) 0 dias,3) 30-60 dias
912,500000,1) 0 dias,1) 0 dias
913,140000,1) 0 dias,1) 0 dias
914,30000,1) 0 dias,1) 0 dias
915,70000,1) 0 dias,1) 0 dias
916,200000,1) 0 dias,1) 0 dias
917,350000,1) 0 dias,1) 0 dias
918,120000,1) 0 dias,2) 0-30 dias
919,240000,1) 0 dias,1) 0 dias
920,90000,1) 0 dias,1) 0 dias
921,260000,1) 0 dias,2) 0-30 dias
922,50000,1) 0 dias,1) 0 dias
923,110000,1) 0 dias,1) 0 dias
924,20000,1) 0 dias,1) 0 dias
925,30000,1) 0 dias,1) 0 dias
926,180000,1) 0 dias,1) 0 dias
927,20000,1) 0 dias,1) 0 dias
928,50000,1) 0 dias,1) 0 dias
929,180000,1) 0 dias,1) 0 dias
930,200000,1) 0 dias,1) 0 dias
931,260000,1) 0 dias,1) 0 dias
932,320000,1) 0 dias,1) 0 dias
933,160000,1) 0 dias,3) 30-60 dias
934,30000,3) 30-60 dias,3) 30-60 dias
935,50000,1) 0 dias,1) 0 dias
936,50000,1) 0 dias,1) 0 dias
937,90000,1) 0 dias,1) 0 dias
938,240000,1) 0 dias,2) 0-30 dias
939,180000,1) 0 dias,2) 0-30 dias
940,200000,1) 0 dias,1) 0 dias
941,50000,3) 30-60 dias,1) 0 dias
942,50000,1) 0 dias,1) 0 dias
943,330000,1) 0 dias,1) 0 dias
944,80000,4) 30-90 dias,3) 30-60 dias
945,50000,1) 0 dias,1) 0 dias
946,360000,1) 0 dias,1) 0 dias
947,240000,1) 0 dias,1) 0 dias
948,50000,1) 0 dias,1) 0 dias
949,470000,2) 0-30 dias,1) 0 dias
950,160000,1) 0 dias,1) 0 dias
951,30000,1) 0 dias,1) 0 dias
952,80000,1) 0 dias,1) 0 dias
953,500000,1) 0 dias,1) 0 dias
954,180000,2) 0-30 dias,1) 0 dias
955,110000,1) 0 dias,1) 0 dias
956,160000,3) 30-60 dias,1) 0 dias
957,210000,1) 0 dias,1) 0 dias
958,200000,1) 0 dias,1) 0 dias
959,350000,1) 0 dias,1) 0 dias
960,250000,1) 0 dias,1) 0 dias
961,380000,1) 0 dias,2) 0-30 dias
962,30000,1) 0 dias,1) 0 dias
963,200000,1) 0 dias,1) 0 dias
964,30000,1) 0 dias,1) 0 dias
965,50000,1) 0 dias,1) 0 dias
966,500000,1) 0 dias,1) 0 dias
967,30000,1) 0 dias,2) 0-30 dias
968,220000,1) 0 dias,1) 0 dias
969,20000,1) 0 dias,1) 0 dias
970,180000,1) 0 dias,1) 0 dias
971,300000,1) 0 dias,1) 0 dias
972,130000,1) 0 dias,1) 0 dias
973,180000,1) 0 dias,3) 30-60 dias
974,150000,1) 0 dias,1) 0 dias
975,140000,1) 0 dias,1) 0 dias
976,50000,1) 0 dias,1) 0 dias
977,20000,1) 0 dias,2) 0-30 dias
978,180000,1) 0 dias,1) 0 dias
979,180000,1) 0 dias,1) 0 dias
980,150000,1) 0 dias,1) 0 dias
981,70000,1) 0 dias,1) 0 dias
982,30000,4) 30-90 dias,5) >90 dias
983,500000,1) 0 dias,1) 0 dias
984,60000,1) 0 dias,1) 0 dias
985,50000,1) 0 dias,1) 0 dias
986,130000,1) 0 dias,2) 0-30 dias
987,260000,2) 0-30 dias,1) 0 dias
988,380000,1) 0 dias,1) 0 dias
989,360000,3) 30-60 dias,3) 30-60 dias
990,50000,1) 0 dias,2) 0-30 dias
991,50000,1) 0 dias,1) 0 dias
992,260000,1) 0 dias,1) 0 dias
993,80000,1) 0 dias,1) 0 dias
994,360000,1) 0 dias,1) 0 dias
995,290000,1) 0 dias,2) 0-30 dias
996,200000,1) 0 dias,1) 0 dias
997,140000,3) 30-60 dias,1) 0 dias
998,360000,1) 0 dias,2) 0-30 dias
999,50000,1) 0 dias,1) 0 dias
1000,120000,1) 0 dias,3) 30-60 dias
1001,100000,1) 0 dias,1) 0 dias
1002,200000,1) 0 dias,1) 0 dias
1003,90000,1) 0 dias,1) 0 dias
1004,360000,1) 0 dias,2) 0-30 dias
1005,150000,1) 0 dias,1) 0 dias
1006,140000,1) 0 dias,1) 0 dias
1007,200000,1) 0 dias,1) 0 dias
1008,170000,1) 0 dias,1) 0 dias
1009,30000,1) 0 dias,1) 0 dias
1010,80000,1) 0 dias,1) 0 dias
1011,280000,3) 30-60 dias,1) 0 dias
1012,410000,1) 0 dias,1) 0 dias
1013,450000,1) 0 dias,1) 0 dias
1014,80000,1) 0 dias,1) 0 dias
1015,360000,1) 0 dias,1) 0 dias
1016,130000,1) 0 dias,1) 0 dias
1017,160000,1) 0 dias,1) 0 dias
1018,140000,1) 0 dias,3) 30-60 dias
1019,240000,1) 0 dias,2) 0-30 dias
1020,180000,1) 0 dias,1) 0 dias
1021,70000,1) 0 dias,1) 0 dias
1022,150000,1) 0 dias,1) 0 dias
1023,210000,1) 0 dias,1) 0 dias
1024,200000,1) 0 dias,1) 0 dias
1025,310000,1) 0 dias,1) 0 dias
1026,180000,3) 30-60 dias,1) 0 dias
1027,300000,1) 0 dias,1) 0 dias
1028,450000,1) 0 dias,1) 0 dias
1029,200000,1) 0 dias,2) 0-30 dias
1030,30000,3) 30-60 dias,3) 30-60 dias
1031,400000,1) 0 dias,1) 0 dias
1032,170000,1) 0 dias,1) 0 dias
1033,140000,1) 0 dias,1) 0 dias
1034,200000,1) 0 dias,1) 0 dias
1035,60000,1) 0 dias,2) 0-30 dias
1036,60000,3) 30-60 dias,2) 0-30 dias
1037,150000,1) 0 dias,1) 0 dias
1038,180000,1) 0 dias,1) 0 dias
1039,50000,1) 0 dias,1) 0 dias
1040,50000,1) 0 dias,1) 0 dias
1041,20000,1) 0 dias,1) 0 dias
1042,230000,1) 0 dias,3) 30-60 dias
1043,110000,1) 0 dias,1) 0 dias
1044,90000,1) 0 dias,1) 0 dias
1045,20000,3) 30-60 dias,3) 30-60 dias
1046,30000,1) 0 dias,1) 0 dias
1047,220000,1) 0 dias,1) 0 dias
1048,140000,1) 0 dias,2) 0-30 dias
1049,300000,1) 0 dias,1) 0 dias
1050,100000,1) 0 dias,1) 0 dias
1051,110000,1) 0 dias,3) 30-60 dias
1052,270000,1) 0 dias,1) 0 dias
1053,30000,1) 0 dias,1) 0 dias
1054,70000,1) 0 dias,1) 0 dias
1055,230000,1) 0 dias,3) 30-60 dias
1056,20000,1) 0 dias,1) 0 dias
1057,190000,1) 0 dias,2) 0-30 dias
1058,20000,1) 0 dias,1) 0 dias
1059,80000,1) 0 dias,1) 0 dias
1060,20000,1) 0 dias,3) 30-60 dias
1061,60000,1) 0 dias,1) 0 dias
1062,50000,1) 0 dias,1) 0 dias
1063,280000,1) 0 dias,1) 0 dias
1064,300000,1) 0 dias,1) 0 dias
1065,30000,1) 0 dias,3) 30-60 dias
1066,270000,1) 0 dias,1) 0 dias
1067,100000,1) 0 dias,1) 0 dias
1068,240000,1) 0 dias,1) 0 dias
1069,200000,1) 0 dias,1) 0 dias
1070,110000,1) 0 dias,1) 0 dias
1071,230000,1) 0 dias,1) 0 dias
1072,150000,1) 0 dias,1) 0 dias
1073,350000,1) 0 dias,1) 0 dias
1074,360000,1) 0 dias,1) 0 dias
1075,150000,1) 0 dias,2) 0-30 dias
1076,100000,1) 0 dias,1) 0 dias
1077,500000,1) 0 dias,1) 0 dias
1078,500000,1) 0 dias,1) 0 dias
1079,180000,1) 0 dias,1) 0 dias
1080,400000,1) 0 dias,2) 0-30 dias
1081,100000,1) 0 dias,1) 0 dias
1082,10000,3) 30-60 dias,2) 0-30 dias
1083,60000,3) 30-60 dias,3) 30-60 dias
1084,50000,3) 30-60 dias,2) 0-30 dias
1085,80000,1) 0 dias,1) 0 dias
1086,110000,1) 0 dias,1) 0 dias
1087,410000,1) 0 dias,1) 0 dias
1088,260000,1) 0 dias,2) 0-30 dias
1089,30000,1) 0 dias,1) 0 dias
1090,310000,1) 0 dias,1) 0 dias
1091,70000,1) 0 dias,1) 0 dias
1092,250000,1) 0 dias,1) 0 dias
1093,210000,1) 0 dias,2) 0-30 dias
1094,360000,1) 0 dias,2) 0-30 dias
1095,50000,1) 0 dias,2) 0-30 dias
1096,670000,1) 0 dias,1) 0 dias
1097,130000,1) 0 dias,1) 0 dias
1098,170000,1) 0 dias,2) 0-30 dias
1099,30000,1) 0 dias,1) 0 dias
1100,110000,1) 0 dias,1) 0 dias
1101,210000,1) 0 dias,2) 0-30 dias
1102,30000,1) 0 dias,1) 0 dias
1103,260000,1) 0 dias,1) 0 dias
1104,150000,1) 0 dias,1) 0 dias
1105,20000,1) 0 dias,2) 0-30 dias
1106,380000,1) 0 dias,1) 0 dias
1107,200000,1) 0 dias,1) 0 dias
1108,120000,1) 0 dias,1) 0 dias
1109,80000,1) 0 dias,1) 0 dias
1110,30000,1) 0 dias,2) 0-30 dias
1111,110000,1) 0 dias,2) 0-30 dias
1112,50000,1) 0 dias,1) 0 dias
1113,90000,1) 0 dias,1) 0 dias
1114,110000,1) 0 dias,1) 0 dias
1115,50000,1) 0 dias,1) 0 dias
1116,60000,1) 0 dias,1) 0 dias
1117,150000,1) 0 dias,1) 0 dias
1118,20000,1) 0 dias,2) 0-30 dias
1119,140000,1) 0 dias,2) 0-30 dias
1120,120000,1) 0 dias,2) 0-30 dias
1121,200000,1) 0 dias,3) 30-60 dias
1122,20000,3) 30-60 dias,2) 0-30 dias
1123,50000,1) 0 dias,1) 0 dias
1124,200000,1) 0 dias,1) 0 dias
1125,100000,1) 0 dias,1) 0 dias
1126,300000,1) 0 dias,1) 0 dias
1127,500000,1) 0 dias,1) 0 dias
1128,360000,1) 0 dias,1) 0 dias
1129,160000,1) 0 dias,2) 0-30 dias
1130,50000,3) 30-60 dias,1) 0 dias
1131,230000,1) 0 dias,1) 0 dias
1132,200000,1) 0 dias,2) 0-30 dias
1133,270000,5) >90 dias,4) 30-90 dias
1134,50000,3) 30-60 dias,3) 30-60 dias
1135,20000,1) 0 dias,2) 0-30 dias
1136,60000,1) 0 dias,1) 0 dias
1137,50000,1) 0 dias,1) 0 dias
1138,50000,1) 0 dias,1) 0 dias
1139,130000,3) 30-60 dias,1) 0 dias
1140,230000,1) 0 dias,1) 0 dias
1141,20000,1) 0 dias,1) 0 dias
1142,30000,3) 30-60 dias,1) 0 dias
1143,200000,1) 0 dias,1) 0 dias
1144,140000,1) 0 dias,1) 0 dias
1145,100000,1) 0 dias,3) 30-60 dias
1146,240000,1) 0 dias,3) 30-60 dias
1147,70000,5) >90 dias,3) 30-60 dias
1148,360000,1) 0 dias,2) 0-30 dias
1149,140000,1) 0 dias,2) 0-30 dias
1150,50000,1) 0 dias,1) 0 dias
1151,210000,1) 0 dias,1) 0 dias
1152,280000,1) 0 dias,2) 0-30 dias
1153,180000,3) 30-60 dias,3) 30-60 dias
1154,150000,1) 0 dias,1) 0 dias
1155,20000,3) 30-60 dias,2) 0-30 dias
1156,350000,1) 0 dias,1) 0 dias
1157,130000,1) 0 dias,1) 0 dias
1158,470000,1) 0 dias,2) 0-30 dias
1159,340000,1) 0 dias,1) 0 dias
1160,80000,1) 0 dias,2) 0-30 dias
1161,70000,1) 0 dias,1) 0 dias
1162,230000,1) 0 dias,1) 0 dias
1163,180000,1) 0 dias,1) 0 dias
1164,210000,1) 0 dias,1) 0 dias
1165,20000,1) 0 dias,1) 0 dias
1166,140000,1) 0 dias,3) 30-60 dias
1167,200000,1) 0 dias,1) 0 dias
1168,50000,1) 0 dias,1) 0 dias
1169,80000,1) 0 dias,1) 0 dias
1170,30000,1) 0 dias,1) 0 dias
1171,140000,1) 0 dias,1) 0 dias
1172,80000,1) 0 dias,1) 0 dias
1173,220000,1) 0 dias,1) 0 dias
1174,180000,1) 0 dias,1) 0 dias
1175,140000,1) 0 dias,1) 0 dias
1176,180000,1) 0 dias,3) 30-60 dias
1177,50000,1) 0 dias,1) 0 dias
1178,170000,1) 0 dias,1) 0 dias
1179,50000,1) 0 dias,1) 0 dias
1180,50000,1) 0 dias,1) 0 dias
1181,300000,1) 0 dias,1) 0 dias
1182,390000,1) 0 dias,3) 30-60 dias
1183,90000,1) 0 dias,3) 30-60 dias
1184,200000,1) 0 dias,1) 0 dias
1185,460000,1) 0 dias,1) 0 dias
1186,10000,1) 0 dias,1) 0 dias
1187,20000,1) 0 dias,1) 0 dias
1188,50000,1) 0 dias,1) 0 dias
1189,480000,2) 0-30 dias,1) 0 dias
1190,180000,1) 0 dias,1) 0 dias
1191,240000,1) 0 dias,1) 0 dias
1192,250000,1) 0 dias,1) 0 dias
1193,270000,1) 0 dias,1) 0 dias
1194,200000,1) 0 dias,1) 0 dias
1195,100000,1) 0 dias,1) 0 dias
1196,160000,1) 0 dias,1) 0 dias
1197,80000,1) 0 dias,1) 0 dias
1198,130000,1) 0 dias,1) 0 dias
1199,340000,1) 0 dias,1) 0 dias
1200,360000,1) 0 dias,1) 0 dias
1201,120000,1) 0 dias,1) 0 dias
1202,120000,1) 0 dias,1) 0 dias
1203,300000,1) 0 dias,1) 0 dias
1204,60000,1) 0 dias,3) 30-60 dias
1205,210000,1) 0 dias,1) 0 dias
1206,210000,1) 0 dias,1) 0 dias
1207,70000,3) 30-60 dias,3) 30-60 dias
1208,200000,1) 0 dias,1) 0 dias
1209,230000,1) 0 dias,1) 0 dias
1210,20000,1) 0 dias,1) 0 dias
1211,210000,1) 0 dias,1) 0 dias
1212,160000,1) 0 dias,1) 0 dias
1213,290000,1) 0 dias,1) 0 dias
1214,80000,2) 0-30 dias,1) 0 dias
1215,360000,1) 0 dias,1) 0 dias
1216,230000,1) 0 dias,1) 0 dias
1217,360000,1) 0 dias,1) 0 dias
1218,340000,1) 0 dias,1) 0 dias
1219,50000,1) 0 dias,1) 0 dias
1220,80000,1) 0 dias,1) 0 dias
1221,50000,1) 0 dias,1) 0 dias
1222,30000,1) 0 dias,1) 0 dias
1223,210000,1) 0 dias,1) 0 dias
1224,150000,1) 0 dias,1) 0 dias
1225,20000,1) 0 dias,1) 0 dias
1226,20000,1) 0 dias,1) 0 dias
1227,240000,1) 0 dias,1) 0 dias
1228,500000,1) 0 dias,1) 0 dias
1229,90000,1) 0 dias,1) 0 dias
1230,50000,1) 0 dias,1) 0 dias
1231,50000,1) 0 dias,1) 0 dias
1232,680000,1) 0 dias,1) 0 dias
1233,50000,3) 30-60 dias,1) 0 dias
1234,100000,1) 0 dias,1) 0 dias
1235,280000,1) 0 dias,1) 0 dias
1236,30000,1) 0 dias,1) 0 dias
1237,50000,1) 0 dias,3) 30-60 dias
1238,60000,1) 0 dias,1) 0 dias
1239,120000,1) 0 dias,1) 0 dias
1240,80000,1) 0 dias,1) 0 dias
1241,500000,1) 0 dias,1) 0 dias
1242,70000,1) 0 dias,3) 30-60 dias
1243,160000,1) 0 dias,1) 0 dias
1244,100000,1) 0 dias,3) 30-60 dias
1245,10000,1) 0 dias,1) 0 dias
1246,90000,1) 0 dias,1) 0 dias
1247,170000,4) 30-90 dias,3) 30-60 dias
1248,90000,1) 0 dias,1) 0 dias
1249,180000,1) 0 dias,1) 0 dias
1250,350000,5) >90 dias,3) 30-60 dias
1251,270000,1) 0 dias,1) 0 dias
1252,200000,1) 0 dias,1) 0 dias
1253,20000,1) 0 dias,1) 0 dias
1254,100000,1) 0 dias,1) 0 dias
1255,290000,1) 0 dias,1) 0 dias
1256,70000,1) 0 dias,2) 0-30 dias
1257,230000,1) 0 dias,1) 0 dias
1258,180000,1) 0 dias,1) 0 dias
1259,210000,1) 0 dias,1) 0 dias
1260,50000,1) 0 dias,3) 30-60 dias
1261,150000,1) 0 dias,1) 0 dias
1262,380000,1) 0 dias,1) 0 dias
1263,50000,1) 0 dias,1) 0 dias
1264,150000,1) 0 dias,1) 0 dias
1265,220000,1) 0 dias,1) 0 dias
1266,80000,1) 0 dias,1) 0 dias
1267,220000,1) 0 dias,1) 0 dias
1268,70000,1) 0 dias,2) 0-30 dias
1269,120000,3) 30-60 dias,1) 0 dias
1270,180000,1) 0 dias,1) 0 dias
1271,50000,1) 0 dias,1) 0 dias
1272,10000,1) 0 dias,2) 0-30 dias
1273,370000,1) 0 dias,1) 0 dias
1274,20000,1) 0 dias,1) 0 dias
1275,150000,1) 0 dias,1) 0 dias
